Constraint 1,Constraint 2,Constraint 3,Constraint 4,Constraint 5,Constraint 6,Constraint 7,Constraint 8,Constraint 9,Constraint 10,Constraint 11
2.22738e-015,2.03875e-012,1.48073e-009,7.81846e-007,1.63908e-005,4.11921e-008,3.74307e-012,1.56125e-017,5.92673e-011,5.20417e-018,1.61902e-005
2.7027e-015,2.38375e-012,1.66204e-009,8.31268e-007,1.68013e-005,4.57954e-008,4.50947e-012,1.73472e-017,6.45413e-011,5.20417e-018,1.65857e-005
3.27689e-015,2.78437e-012,1.86426e-009,8.83164e-007,1.72173e-005,5.08647e-008,5.42416e-012,1.04083e-017,7.01549e-011,5.20417e-018,1.69858e-005
3.97078e-015,3.24921e-012,2.08968e-009,9.37623e-007,1.76389e-005,5.64429e-008,6.5143e-012,3.46945e-018,7.61148e-011,5.20417e-018,1.73906e-005
4.80518e-015,3.78821e-012,2.34084e-009,9.9473e-007,1.80659e-005,6.25765e-008,7.81175e-012,5.20417e-018,8.24256e-011,8.67362e-018,1.78e-005
5.80612e-015,4.41275e-012,2.62055e-009,1.05457e-006,1.84985e-005,6.93155e-008,9.35391e-012,8.67362e-018,8.90898e-011,8.67362e-018,1.8214e-005
7.00828e-015,5.13593e-012,2.93193e-009,1.11724e-006,1.89365e-005,7.67145e-008,1.11846e-011,1.04083e-017,9.61072e-011,1.04083e-017,1.86325e-005
8.44984e-015,5.97284e-012,3.27842e-009,1.18283e-006,1.93801e-005,8.48323e-008,1.3355e-011,1.04083e-017,1.03475e-010,1.38778e-017,1.90556e-005
1.01776e-014,6.94079e-012,3.66381e-009,1.25141e-006,1.98291e-005,9.37325e-008,1.5925e-011,1.04083e-017,1.11186e-010,1.38778e-017,1.94832e-005
1.22437e-014,8.05971e-012,4.09233e-009,1.32309e-006,2.02836e-005,1.03484e-007,1.89647e-011,6.93889e-018,1.19232e-010,1.9082e-017,1.99152e-005
1.47191e-014,9.35247e-012,4.5686e-009,1.39795e-006,2.07435e-005,1.14161e-007,2.25558e-011,3.46945e-018,1.27597e-010,2.25514e-017,2.03517e-005
1.76786e-014,1.08453e-011,5.09776e-009,1.47607e-006,2.12089e-005,1.25845e-007,2.67936e-011,-3.46945e-018,1.36265e-010,2.77556e-017,2.07927e-005
2.12139e-014,1.25685e-011,5.68549e-009,1.55754e-006,2.16796e-005,1.38621e-007,3.17889e-011,0,1.45211e-010,3.46945e-017,2.12381e-005
