Constraint 1,Constraint 2,Constraint 3,Constraint 4,Constraint 5,Constraint 6,Constraint 7,Constraint 8,Constraint 9,Constraint 10,Constraint 11
1.56125e-017,1.79787e-014,4.7218e-011,1.17785e-007,9.15903e-006,1.56735e-009,1.12601e-014,-6.93889e-018,3.15361e-012,0,9.14054e-006
2.08167e-017,2.20293e-014,5.47818e-011,1.28792e-007,9.51878e-006,1.81126e-009,1.44901e-014,-6.93889e-018,3.61924e-012,0,9.49812e-006
2.42861e-017,2.69125e-014,6.34429e-011,1.40644e-007,9.8874e-006,2.08906e-009,1.85806e-014,-6.93889e-018,4.14459e-012,0,9.86438e-006
2.42861e-017,3.28002e-014,7.33456e-011,1.53394e-007,1.0265e-005,2.40491e-009,2.37432e-014,-6.93889e-018,4.7361e-012,0,1.02394e-005
2.60209e-017,3.98848e-014,8.46511e-011,1.67093e-007,1.06517e-005,2.76342e-009,3.02432e-014,-6.93889e-018,5.40069e-012,0,1.06232e-005
3.1225e-017,4.83866e-014,9.75403e-011,1.81796e-007,1.10475e-005,3.16972e-009,3.83964e-014,-6.93889e-018,6.14589e-012,0,1.10159e-005
3.81639e-017,5.85677e-014,1.12215e-010,1.97563e-007,1.14526e-005,3.62943e-009,4.86e-014,-6.93889e-018,6.97978e-012,0,1.14176e-005
4.68375e-017,7.07351e-014,1.28901e-010,2.14451e-007,1.18671e-005,4.14878e-009,6.13311e-014,-6.93889e-018,7.91105e-012,0,1.18284e-005
5.37764e-017,8.52565e-014,1.47849e-010,2.32523e-007,1.2291e-005,4.73465e-009,7.71761e-014,-6.93889e-018,8.94902e-012,0,1.22482e-005
6.59195e-017,1.02552e-013,1.69342e-010,2.51844e-007,1.27244e-005,5.3946e-009,9.68461e-014,-6.93889e-018,1.01036e-011,0,1.26773e-005
7.80626e-017,1.23113e-013,1.93691e-010,2.7248e-007,1.31675e-005,6.13696e-009,1.21202e-013,-5.20417e-018,1.13855e-011,0,1.31156e-005
9.54098e-017,1.47512e-013,2.21246e-010,2.94501e-007,1.36204e-005,6.97087e-009,1.51287e-013,-5.20417e-018,1.28059e-011,0,1.35633e-005
1.16226e-016,1.76427e-013,2.52396e-010,3.17979e-007,1.40831e-005,7.90641e-009,1.88365e-013,-5.20417e-018,1.43768e-011,0,1.40203e-005
1.40513e-016,2.10641e-013,2.87571e-010,3.42988e-007,1.45557e-005,8.95459e-009,2.33952e-013,-5.20417e-018,1.61106e-011,0,1.44869e-005
1.68268e-016,2.51056e-013,3.27254e-010,3.69605e-007,1.50383e-005,1.01275e-008,2.89879e-013,-5.20417e-018,1.80207e-011,1.73472e-018,1.4963e-005
2.09902e-016,2.98721e-013,3.71979e-010,3.97908e-007,1.55312e-005,1.14385e-008,3.58331e-013,-3.46945e-018,2.01209e-011,1.73472e-018,1.54487e-005
2.56739e-016,3.54872e-013,4.2234e-010,4.27982e-007,1.60342e-005,1.29019e-008,4.41933e-013,-3.46945e-018,2.24256e-011,1.73472e-018,1.59442e-005
3.13985e-016,4.20919e-013,4.78997e-010,4.59909e-007,1.65476e-005,1.45337e-008,5.43834e-013,-3.46945e-018,2.49499e-011,1.73472e-018,1.64493e-005
3.81639e-016,4.98514e-013,5.42683e-010,4.93778e-007,1.70714e-005,1.63512e-008,6.67794e-013,-1.21431e-017,2.77092e-011,3.46945e-018,1.69643e-005
4.68375e-016,5.8956e-013,6.14211e-010,5.29679e-007,1.76057e-005,1.83734e-008,8.18278e-013,-1.21431e-017,3.07196e-011,3.46945e-018,1.74892e-005
5.72459e-016,6.9625e-013,6.94484e-010,5.67703e-007,1.81508e-005,2.06208e-008,1.00062e-012,-1.04083e-017,3.39974e-011,5.20417e-018,1.80241e-005
6.99094e-016,8.21138e-013,7.84504e-010,6.07947e-007,1.87065e-005,2.31162e-008,1.22116e-012,-8.67362e-018,3.75591e-011,3.46945e-018,1.85689e-005
8.60423e-016,9.67155e-013,8.85381e-010,6.50508e-007,1.92731e-005,2.5884e-008,1.48744e-012,-6.93889e-018,4.14215e-011,1.73472e-018,1.91239e-005
1.05124e-015,1.13771e-012,9.98345e-010,6.95487e-007,1.98506e-005,2.89509e-008,1.80838e-012,-1.56125e-017,4.56015e-011,3.46945e-018,1.9689e-005
1.28196e-015,1.33671e-012,1.12476e-009,7.42986e-007,2.04392e-005,3.23462e-008,2.19454e-012,-1.38778e-017,5.01158e-011,3.46945e-018,2.02644e-005
1.56472e-015,1.56868e-012,1.26614e-009,7.93112e-007,2.1039e-005,3.61016e-008,2.65842e-012,-2.42861e-017,5.49807e-011,6.93889e-018,2.085e-005
1.90299e-015,1.83883e-012,1.42417e-009,8.45972e-007,2.165e-005,4.02514e-008,3.21477e-012,-3.29597e-017,6.02122e-011,5.20417e-018,2.1446e-005
2.31586e-015,2.15316e-012,1.60068e-009,9.01677e-007,2.22723e-005,4.48332e-008,3.88099e-012,-2.94903e-017,6.58256e-011,6.93889e-018,2.20524e-005
2.81546e-015,2.51858e-012,1.79775e-009,9.6034e-007,2.29062e-005,4.98877e-008,4.67758e-012,-3.98986e-017,7.18353e-011,6.93889e-018,2.26693e-005
3.41741e-015,2.94306e-012,2.01763e-009,1.02208e-006,2.35515e-005,5.5459e-008,5.62866e-012,-4.68375e-017,7.82544e-011,8.67362e-018,2.32968e-005
4.13905e-015,3.43576e-012,2.26286e-009,1.087e-006,2.42086e-005,6.15951e-008,6.76258e-012,-4.51028e-017,8.50947e-011,8.67362e-018,2.39348e-005
5.00815e-015,4.00721e-012,2.53621e-009,1.15524e-006,2.48774e-005,6.83479e-008,8.11265e-012,-4.33681e-017,9.23663e-011,1.04083e-017,2.45836e-005
6.05418e-015,4.66954e-012,2.84077e-009,1.2269e-006,2.5558e-005,7.5774e-008,9.7179e-012,-4.16334e-017,1.00077e-010,1.21431e-017,2.52431e-005
7.31359e-015,5.43668e-012,3.17994e-009,1.30212e-006,2.62506e-005,8.39342e-008,1.16241e-011,-3.98986e-017,1.08232e-010,1.21431e-017,2.59134e-005
8.81933e-015,6.32467e-012,3.5575e-009,1.38102e-006,2.69553e-005,9.28947e-008,1.38848e-011,-3.98986e-017,1.16835e-010,1.38778e-017,2.65946e-005
1.06269e-014,7.35193e-012,3.97761e-009,1.46372e-006,2.76721e-005,1.02727e-007,1.65627e-011,-4.16334e-017,1.25885e-010,1.73472e-017,2.72867e-005
1.27919e-014,8.53964e-012,4.44488e-009,1.55034e-006,2.8401e-005,1.13509e-007,1.97308e-011,-4.33681e-017,1.35377e-010,2.25514e-017,2.79899e-005
1.53801e-014,9.91212e-012,4.96441e-009,1.64103e-006,2.91423e-005,1.25324e-007,2.34748e-011,-3.81639e-017,1.45305e-010,2.60209e-017,2.87041e-005
1.84783e-014,1.14973e-011,5.5418e-009,1.7359e-006,2.9896e-005,1.38263e-007,2.78941e-011,-3.1225e-017,1.55656e-010,3.1225e-017,2.94295e-005
2.21784e-014,1.33273e-011,6.18329e-009,1.83508e-006,3.06621e-005,1.52424e-007,3.3105e-011,-2.77556e-017,1.66412e-010,3.64292e-017,3.01661e-005
2.65933e-014,1.54391e-011,6.89574e-009,1.93869e-006,3.14407e-005,1.67912e-007,3.92425e-011,-2.25514e-017,1.77553e-010,4.51028e-017,3.0914e-005
3.18582e-014,1.78748e-011,7.6867e-009,2.04688e-006,3.22319e-005,1.84841e-007,4.6464e-011,-1.73472e-017,1.8905e-010,5.72459e-017,3.16732e-005
3.81379e-014,2.06832e-011,8.56455e-009,2.15975e-006,3.30357e-005,2.03335e-007,5.49521e-011,-1.56125e-017,2.00871e-010,6.76542e-017,3.24439e-005
4.56163e-014,2.39201e-011,9.5385e-009,2.27743e-006,3.38522e-005,2.23526e-007,6.49191e-011,0,2.12975e-010,8.32667e-017,3.32261e-005
5.45206e-014,2.76494e-011,1.06187e-008,2.40005e-006,3.46814e-005,2.45557e-007,7.66113e-011,8.67362e-018,2.25319e-010,1.02349e-016,3.40199e-005
6.51233e-014,3.19448e-011,1.18164e-008,2.52771e-006,3.55232e-005,2.69582e-007,9.03142e-011,2.42861e-017,2.3785e-010,1.26635e-016,3.48253e-005
7.7733e-014,3.68907e-011,1.31439e-008,2.66054e-006,3.63779e-005,2.95766e-007,1.06359e-010,5.55112e-017,2.5051e-010,1.5439e-016,3.56425e-005
9.27227e-014,4.25838e-011,1.46148e-008,2.79864e-006,3.72452e-005,3.24289e-007,1.25127e-010,9.88792e-017,2.63236e-010,1.83881e-016,3.64714e-005
1.10533e-013,4.91353e-011,1.62441e-008,2.94211e-006,3.81252e-005,3.55342e-007,1.47063e-010,1.68268e-016,2.75958e-010,2.23779e-016,3.73123e-005
1.31688e-013,5.66726e-011,1.80481e-008,3.09105e-006,3.90179e-005,3.8913e-007,1.72676e-010,2.61943e-016,2.886e-010,2.74086e-016,3.81652e-005
1.56809e-013,6.53418e-011,2.0045e-008,3.24555e-006,3.99233e-005,4.25874e-007,2.02559e-010,3.90313e-016,3.01082e-010,3.34802e-016,3.90301e-005
1.86616e-013,7.53104e-011,2.22546e-008,3.40569e-006,4.08411e-005,4.65811e-007,2.37392e-010,5.84602e-016,3.13319e-010,4.0766e-016,3.99071e-005
2.21975e-013,8.67706e-011,2.46986e-008,3.57153e-006,4.17714e-005,5.09194e-007,2.77958e-010,8.50015e-016,3.25224e-010,4.996e-016,4.07964e-005
2.63912e-013,9.99424e-011,2.74009e-008,3.74315e-006,4.2714e-005,5.56296e-007,3.25163e-010,1.23512e-015,3.36708e-010,6.10623e-016,4.16981e-005
3.13631e-013,1.15078e-010,3.03876e-008,3.92057e-006,4.36688e-005,6.07406e-007,3.80043e-010,1.77809e-015,3.4768e-010,7.45931e-016,4.26121e-005
3.72556e-013,1.32466e-010,3.36873e-008,4.10384e-006,4.46356e-005,6.62834e-007,4.43793e-010,2.53964e-015,3.58054e-010,9.1073e-016,4.35386e-005
4.4237e-013,1.52436e-010,3.73311e-008,4.29298e-006,4.56142e-005,7.22911e-007,5.17782e-010,3.60822e-015,3.67743e-010,1.11196e-015,4.44778e-005
5.25057e-013,1.75366e-010,4.1353e-008,4.48798e-006,4.66044e-005,7.87989e-007,6.03578e-010,5.07927e-015,3.76669e-010,1.35829e-015,4.54297e-005
6.22965e-013,2.01689e-010,4.57902e-008,4.68882e-006,4.76058e-005,8.58443e-007,7.02979e-010,7.08981e-015,3.84762e-010,1.65666e-015,4.63943e-005
7.38859e-013,2.31898e-010,5.06828e-008,4.89548e-006,4.86182e-005,9.3467e-007,8.18038e-010,9.84456e-015,3.91964e-010,2.02095e-015,4.73719e-005
8.76002e-013,2.66555e-010,5.60747e-008,5.10789e-006,4.96412e-005,1.01709e-006,9.51102e-010,1.35794e-014,3.9823e-010,2.46504e-015,4.83625e-005
1.03824e-012,3.06303e-010,6.20134e-008,5.32598e-006,5.06745e-005,1.10616e-006,1.10485e-009,1.86344e-014,4.03535e-010,3.00975e-015,4.93663e-005
1.2301e-012,3.51875e-010,6.85499e-008,5.54963e-006,5.17176e-005,1.20233e-006,1.28232e-009,2.5431e-014,4.07873e-010,3.67067e-015,5.03832e-005
1.45691e-012,4.04104e-010,7.57398e-008,5.77872e-006,5.277e-005,1.30612e-006,1.48698e-009,3.45297e-014,4.11266e-010,4.47385e-015,5.14135e-005
1.72496e-012,4.63936e-010,8.36427e-008,6.01308e-006,5.38311e-005,1.41805e-006,1.72276e-009,4.66623e-014,4.13762e-010,5.45224e-015,5.24573e-005
